Easting,Northing,n
517775.0009,295624.9999,2
517775.0009,301524.9999,2
517825.0009,295224.9999,2
517875.0009,302424.9999,2
517925.0009,292324.9999,2
517925.0009,295374.9999,2
517925.0009,295724.9999,2
517925.0009,299674.9999,2
517925.0009,301224.9999,2
518025.0009,300874.9999,2
518025.0009,301074.9999,2
518075.0009,302374.9999,2
518125.0009,295174.9999,2
518125.0009,301424.9999,2
518175.0009,295174.9999,2
518175.0009,298674.9999,2
518175.0009,299274.9999,2
518175.0009,299774.9999,2
518175.0009,299824.9999,2
518225.0009,260274.9999,2
518225.0009,294474.9999,2
518225.0009,295774.9999,2
518225.0009,299274.9999,2
518225.0009,300924.9999,2
518225.0009,302174.9999,2
518275.0009,260274.9999,2
518275.0009,299274.9999,2
518275.0009,300824.9999,2
518275.0009,301674.9999,2
518325.0009,299274.9999,2
518325.0009,300674.9999,2
518325.0009,300824.9999,2
518375.0009,295074.9999,2
518375.0009,301224.9999,2
518425.0009,295024.9999,2
518425.0009,297724.9999,2
518425.0009,299924.9999,2
518425.0009,300824.9999,2
518425.0009,300874.9999,2
518475.0009,298624.9999,2
518475.0009,300374.9999,2
518525.0009,299624.9999,2
518525.0009,299724.9999,2
518525.0009,299774.9999,2
518525.0009,299974.9999,2
518575.0009,296874.9999,2
518575.0009,298624.9999,2
518575.0009,300674.9999,2
518625.0009,260324.9999,2
518625.0009,301724.9999,2
518625.0009,301774.9999,2
518625.0009,301824.9999,2
518675.0009,260774.9999,2
518675.0009,261624.9999,2
518675.0009,295724.9999,2
518675.0009,299074.9999,2
518675.0009,299224.9999,2
518675.0009,301924.9999,2
518675.0009,302174.9999,2
518725.0009,264274.9999,2
518725.0009,300024.9999,2
518725.0009,301224.9999,2
518725.0009,302074.9999,2
518725.0009,303024.9999,2
518725.0009,303274.9999,2
518775.0009,259124.9999,2
518775.0009,264274.9999,2
518775.0009,297124.9999,2
518775.0009,298724.9999,2
518775.0009,298924.9999,2
518775.0009,299274.9999,2
518775.0009,299774.9999,2
518775.0009,300374.9999,2
518775.0009,301174.9999,2
518775.0009,303174.9999,2
518775.0009,303224.9999,2
518775.0009,303274.9999,2
518825.0009,260974.9999,2
518825.0009,296974.9999,2
518825.0009,298774.9999,2
518825.0009,299874.9999,2
518825.0009,300324.9999,2
518825.0009,301174.9999,2
518825.0009,303174.9999,2
518875.0009,277074.9999,2
518875.0009,298574.9999,2
518875.0009,299024.9999,2
518875.0009,299324.9999,2
518875.0009,299424.9999,2
518875.0009,300224.9999,2
518875.0009,301874.9999,2
518875.0009,303174.9999,2
518925.0009,281424.9999,2
518925.0009,299874.9999,2
518925.0009,299974.9999,2
518925.0009,300024.9999,2
518925.0009,300124.9999,2
518925.0009,301274.9999,2
518925.0009,302024.9999,2
518975.0009,260324.9999,2
518975.0009,306524.9999,2
519025.0009,267324.9999,2
519025.0009,267424.9999,2
519025.0009,298274.9999,2
519025.0009,298374.9999,2
519075.0009,298874.9999,2
519075.0009,299024.9999,2
519075.0009,299074.9999,2
519075.0009,302324.9999,2
519075.0009,302774.9999,2
519125.0009,299124.9999,2
519125.0009,299174.9999,2
519125.0009,299274.9999,2
519125.0009,299424.9999,2
519125.0009,299524.9999,2
519125.0009,299624.9999,2
519125.0009,299924.9999,2
519125.0009,301274.9999,2
519175.0009,259674.9999,2
519175.0009,267624.9999,2
519175.0009,276824.9999,2
519175.0009,276874.9999,2
519175.0009,297924.9999,2
519175.0009,298824.9999,2
519175.0009,298924.9999,2
519225.0009,297824.9999,2
519225.0009,298824.9999,2
519225.0009,299074.9999,2
519225.0009,299124.9999,2
519225.0009,300124.9999,2
519225.0009,300974.9999,2
519225.0009,301224.9999,2
519275.0009,293174.9999,2
519275.0009,297374.9999,2
519275.0009,297624.9999,2
519275.0009,297674.9999,2
519275.0009,298524.9999,2
519275.0009,298824.9999,2
519275.0009,299074.9999,2
519275.0009,299674.9999,2
519275.0009,301124.9999,2
519275.0009,301324.9999,2
519325.0009,295924.9999,2
519325.0009,297324.9999,2
519325.0009,297374.9999,2
519325.0009,300374.9999,2
519375.0009,296974.9999,2
519375.0009,300224.9999,2
519425.0009,298424.9999,2
519425.0009,299624.9999,2
519425.0009,300224.9999,2
519525.0009,271624.9999,2
519525.0009,271874.9999,2
519525.0009,271974.9999,2
519525.0009,296974.9999,2
519525.0009,297174.9999,2
519525.0009,299524.9999,2
519575.0009,299024.9999,2
519575.0009,301074.9999,2
519625.0009,295824.9999,2
519675.0009,276474.9999,2
519675.0009,295474.9999,2
519675.0009,298974.9999,2
519675.0009,299174.9999,2
519675.0009,300924.9999,2
519725.0009,297024.9999,2
519725.0009,298574.9999,2
519725.0009,299224.9999,2
519825.0009,257524.9999,2
519825.0009,299574.9999,2
519825.0009,299674.9999,2
519875.0009,297924.9999,2
519875.0009,299424.9999,2
519875.0009,299824.9999,2
519925.0009,299674.9999,2
519975.0009,298674.9999,2
519975.0009,302324.9999,2
520025.0009,260274.9999,2
520025.0009,301224.9999,2
520075.0009,296224.9999,2
520075.0009,297224.9999,2
520125.0009,298624.9999,2
520125.0009,299924.9999,2
520175.0009,296524.9999,2
520175.0009,296574.9999,2
520225.0009,296074.9999,2
520225.0009,296774.9999,2
520225.0009,300124.9999,2
520225.0009,301024.9999,2
520275.0009,296474.9999,2
520275.0009,296724.9999,2
520275.0009,296774.9999,2
520275.0009,296974.9999,2
520275.0009,298774.9999,2
520275.0009,299574.9999,2
520275.0009,301524.9999,2
520275.0009,301974.9999,2
520325.0009,296474.9999,2
520325.0009,296574.9999,2
520425.0009,298474.9999,2
520425.0009,298924.9999,2
520425.0009,300524.9999,2
520475.0009,299024.9999,2
520475.0009,301824.9999,2
520575.0009,302524.9999,2
520625.0009,275724.9999,2
520625.0009,299224.9999,2
520675.0009,299174.9999,2
520725.0009,299174.9999,2
520775.0009,296974.9999,2
520775.0009,300574.9999,2
520825.0009,296224.9999,2
520825.0009,296574.9999,2
520875.0009,296224.9999,2
520875.0009,300524.9999,2
520975.0009,257674.9999,2
520975.0009,257724.9999,2
520975.0009,270974.9999,2
520975.0009,300524.9999,2
521025.0009,301474.9999,2
521175.0009,270774.9999,2
521225.0009,300474.9999,2
521325.0009,301524.9999,2
521325.0009,301624.9999,2
521375.0009,300524.9999,2
521375.0009,301424.9999,2
521375.0009,301474.9999,2
521375.0009,301574.9999,2
521425.0009,301824.9999,2
521525.0009,270974.9999,2
521525.0009,296124.9999,2
521575.0009,299524.9999,2
521575.0009,299724.9999,2
521625.0009,300624.9999,2
521725.0009,296074.9999,2
521725.0009,300924.9999,2
521775.0009,265424.9999,2
521775.0009,302674.9999,2
521825.0009,299474.9999,2
521825.0009,299524.9999,2
521875.0009,273124.9999,2
522025.0009,296074.9999,2
522075.0009,272824.9999,2
522075.0009,272974.9999,2
522075.0009,296074.9999,2
522125.0009,300724.9999,2
522175.0009,272924.9999,2
522175.0009,272974.9999,2
522225.0009,272774.9999,2
522225.0009,272924.9999,2
522225.0009,272974.9999,2
522225.0009,280624.9999,2
522225.0009,302624.9999,2
522325.0009,267874.9999,2
522375.0009,271074.9999,2
522425.0009,294874.9999,2
522425.0009,300574.9999,2
522525.0009,302974.9999,2
522725.0009,271674.9999,2
522775.0009,273474.9999,2
522825.0009,271474.9999,2
522825.0009,272374.9999,2
522875.0009,273224.9999,2
522875.0009,303124.9999,2
522925.0009,273224.9999,2
522975.0009,259974.9999,2
522975.0009,271624.9999,2
522975.0009,272224.9999,2
522975.0009,273224.9999,2
522975.0009,303124.9999,2
523175.0009,296374.9999,2
523175.0009,298824.9999,2
523175.0009,305724.9999,2
523225.0009,271824.9999,2
523225.0009,305774.9999,2
523275.0009,269474.9999,2
523325.0009,273874.9999,2
523325.0009,293574.9999,2
523525.0009,251024.9999,2
523525.0009,271774.9999,2
523525.0009,272624.9999,2
523675.0009,251274.9999,2
523725.0009,251374.9999,2
523775.0009,260174.9999,2
523925.0009,274374.9999,2
523925.0009,303324.9999,2
524025.0009,277574.9999,2
524075.0009,270074.9999,2
524075.0009,271974.9999,2
524125.0009,273424.9999,2
524125.0009,273974.9999,2
524175.0009,271524.9999,2
524325.0009,271424.9999,2
524325.0009,298424.9999,2
524375.0009,260074.9999,2
524375.0009,271174.9999,2
524375.0009,271274.9999,2
524375.0009,272424.9999,2
524375.0009,273424.9999,2
524425.0009,270774.9999,2
524425.0009,270974.9999,2
524425.0009,273274.9999,2
524475.0009,270524.9999,2
524475.0009,270574.9999,2
524475.0009,271924.9999,2
524525.0009,262524.9999,2
524525.0009,270324.9999,2
524575.0009,260074.9999,2
524725.0009,271074.9999,2
524775.0009,272774.9999,2
524975.0009,270574.9999,2
525075.0009,297324.9999,2
525125.0009,272374.9999,2
525175.0009,273524.9999,2
525175.0009,273574.9999,2
525225.0009,269624.9999,2
525275.0009,269574.9999,2
525325.0009,292724.9999,2
525375.0009,276624.9999,2
525375.0009,292724.9999,2
525525.0009,270574.9999,2
525575.0009,270474.9999,2
525575.0009,270524.9999,2
525675.0009,280774.9999,2
525725.0009,303724.9999,2
526025.0009,273024.9999,2
526075.0009,273024.9999,2
526125.0009,291974.9999,2
526275.0009,273274.9999,2
526325.0009,267574.9999,2
526425.0009,277974.9999,2
526425.0009,294624.9999,2
526525.0009,278474.9999,2
526575.0009,270124.9999,2
526825.0009,273824.9999,2
526875.0009,266474.9999,2
526875.0009,270024.9999,2
526925.0009,297474.9999,2
527025.0009,297074.9999,2
527125.0009,265924.9999,2
527125.0009,283024.9999,2
527125.0009,304124.9999,2
527275.0009,274574.9999,2
527425.0009,297124.9999,2
527525.0009,297674.9999,2
527625.0009,269824.9999,2
527675.0009,297124.9999,2
527725.0009,269824.9999,2
527925.0009,297124.9999,2
527975.0009,297124.9999,2
528025.0009,269724.9999,2
528075.0009,283874.9999,2
528075.0009,304874.9999,2
528125.0009,304924.9999,2
528175.0009,272574.9999,2
528225.0009,284124.9999,2
528425.0009,284824.9999,2
528475.0009,263174.9999,2
528475.0009,297124.9999,2
528525.0009,270674.9999,2
528675.0009,265274.9999,2
528825.0009,265874.9999,2
528825.0009,281574.9999,2
528825.0009,281674.9999,2
528875.0009,281474.9999,2
528875.0009,281974.9999,2
528925.0009,262174.9999,2
528925.0009,272374.9999,2
528925.0009,282424.9999,2
528925.0009,285124.9999,2
528975.0009,283174.9999,2
528975.0009,304824.9999,2
529025.0009,282724.9999,2
529375.0009,247874.9999,2
529375.0009,287974.9999,2
529475.0009,260624.9999,2
529475.0009,261024.9999,2
529575.0009,260624.9999,2
529575.0009,269124.9999,2
529625.0009,260624.9999,2
529675.0009,260574.9999,2
529675.0009,260624.9999,2
529975.0009,268974.9999,2
530125.0009,260724.9999,2
530275.0009,268874.9999,2
530325.0009,268974.9999,2
530325.0009,269324.9999,2
530425.0009,268824.9999,2
530525.0009,272374.9999,2
530575.0009,269574.9999,2
530575.0009,280124.9999,2
530625.0009,261724.9999,2
530625.0009,273474.9999,2
530775.0009,276274.9999,2
530775.0009,288074.9999,2
530875.0009,270374.9999,2
530975.0009,259274.9999,2
530975.0009,270524.9999,2
530975.0009,272274.9999,2
531175.0009,271974.9999,2
531225.0009,263474.9999,2
531225.0009,268574.9999,2
531225.0009,271074.9999,2
531275.0009,271524.9999,2
531325.0009,271424.9999,2
531325.0009,284724.9999,2
531375.0009,271374.9999,2
531525.0009,268224.9999,2
531525.0009,280574.9999,2
531625.0009,267424.9999,2
531675.0009,263324.9999,2
531675.0009,271324.9999,2
531675.0009,304424.9999,2
531725.0009,272124.9999,2
531775.0009,260174.9999,2
531775.0009,271524.9999,2
531925.0009,259624.9999,2
532075.0009,267824.9999,2
532075.0009,267974.9999,2
532075.0009,279324.9999,2
532125.0009,272224.9999,2
532175.0009,266824.9999,2
532225.0009,272724.9999,2
532375.0009,267874.9999,2
532525.0009,267874.9999,2
532575.0009,267824.9999,2
532675.0009,267774.9999,2
532775.0009,267674.9999,2
532825.0009,267674.9999,2
533025.0009,267524.9999,2
533025.0009,267574.9999,2
533175.0009,255724.9999,2
533175.0009,289174.9999,2
533375.0009,275324.9999,2
533475.0009,259424.9999,2
533725.0009,277424.9999,2
533725.0009,281524.9999,2
533775.0009,255824.9999,2
533875.0009,255824.9999,2
533925.0009,276124.9999,2
534175.0009,267824.9999,2
534475.0009,244474.9999,2
534925.0009,277874.9999,2
535025.0009,277924.9999,2
535075.0009,266174.9999,2
535175.0009,265074.9999,2
535325.0009,265974.9999,2
535375.0009,250324.9999,2
535475.0009,265924.9999,2
535625.0009,265774.9999,2
535725.0009,265874.9999,2
535775.0009,265724.9999,2
535875.0009,273574.9999,2
535925.0009,284424.9999,2
536075.0009,265474.9999,2
536375.0009,265274.9999,2
536725.0009,259874.9999,2
536775.0009,259874.9999,2
536825.0009,259724.9999,2
536875.0009,267574.9999,2
536975.0009,246274.9999,2
537175.0009,259674.9999,2
537175.0009,274474.9999,2
537275.0009,264674.9999,2
537425.0009,281524.9999,2
537675.0009,245074.9999,2
537675.0009,275974.9999,2
537725.0009,240924.9999,2
537775.0009,245024.9999,2
537775.0009,280624.9999,2
538075.0009,263824.9999,2
538175.0009,275274.9999,2
538275.0009,288574.9999,2
538325.0009,264224.9999,2
538425.0009,263924.9999,2
538625.0009,241324.9999,2
538675.0009,285724.9999,2
538725.0009,274874.9999,2
538775.0009,265174.9999,2
538825.0009,265224.9999,2
538975.0009,287174.9999,2
539225.0009,259624.9999,2
539225.0009,285774.9999,2
539225.0009,285824.9999,2
539325.0009,263274.9999,2
539325.0009,286224.9999,2
539375.0009,285974.9999,2
539375.0009,303074.9999,2
539425.0009,303074.9999,2
539475.0009,285824.9999,2
539525.0009,300624.9999,2
539575.0009,262874.9999,2
539575.0009,303174.9999,2
539625.0009,301474.9999,2
539675.0009,250224.9999,2
539675.0009,262974.9999,2
539675.0009,303024.9999,2
539725.0009,262974.9999,2
539725.0009,298824.9999,2
539825.0009,262874.9999,2
539825.0009,302624.9999,2
539875.0009,268124.9999,2
539975.0009,268774.9999,2
540025.0009,303524.9999,2
540075.0009,259424.9999,2
540125.0009,303574.9999,2
540225.0009,289474.9999,2
540375.0009,270474.9999,2
540425.0009,290874.9999,2
540475.0009,262374.9999,2
540525.0009,262324.9999,2
540525.0009,305324.9999,2
540575.0009,270074.9999,2
540625.0009,248424.9999,2
540775.0009,242874.9999,2
540775.0009,262074.9999,2
540825.0009,248724.9999,2
540875.0009,298074.9999,2
540925.0009,297374.9999,2
540975.0009,259374.9999,2
541175.0009,243124.9999,2
541225.0009,243174.9999,2
541275.0009,296974.9999,2
541325.0009,259424.9999,2
541475.0009,261174.9999,2
541475.0009,261474.9999,2
541475.0009,296924.9999,2
541625.0009,256174.9999,2
541625.0009,292774.9999,2
541625.0009,296374.9999,2
541675.0009,260974.9999,2
541675.0009,296674.9999,2
541775.0009,260824.9999,2
541775.0009,261224.9999,2
541775.0009,296874.9999,2
541825.0009,261274.9999,2
541875.0009,260674.9999,2
541875.0009,292624.9999,2
541875.0009,296074.9999,2
541925.0009,260524.9999,2
541925.0009,297574.9999,2
541925.0009,308024.9999,2
542025.0009,259024.9999,2
542025.0009,296074.9999,2
542075.0009,245824.9999,2
542075.0009,256774.9999,2
542075.0009,256824.9999,2
542075.0009,261324.9999,2
542075.0009,283324.9999,2
542125.0009,256824.9999,2
542125.0009,300124.9999,2
542225.0009,261374.9999,2
542325.0009,261374.9999,2
542325.0009,285874.9999,2
542375.0009,259324.9999,2
542375.0009,261374.9999,2
542475.0009,250824.9999,2
542575.0009,261424.9999,2
542625.0009,260674.9999,2
542675.0009,260674.9999,2
542675.0009,311824.9999,2
542725.0009,251324.9999,2
542725.0009,259274.9999,2
542775.0009,278374.9999,2
542825.0009,251424.9999,2
543025.0009,244074.9999,2
543025.0009,251674.9999,2
543025.0009,259224.9999,2
543225.0009,252874.9999,2
543325.0009,255574.9999,2
543425.0009,310574.9999,2
543525.0009,261624.9999,2
543625.0009,278674.9999,2
543675.0009,257524.9999,2
543725.0009,259124.9999,2
543725.0009,259874.9999,2
543725.0009,296074.9999,2
543775.0009,249474.9999,2
543775.0009,259774.9999,2
543775.0009,259824.9999,2
543775.0009,263674.9999,2
543775.0009,276074.9999,2
543825.0009,259074.9999,2
543825.0009,259824.9999,2
543875.0009,250374.9999,2
543875.0009,250424.9999,2
543875.0009,263624.9999,2
543925.0009,259374.9999,2
543925.0009,263374.9999,2
543975.0009,244524.9999,2
543975.0009,253324.9999,2
543975.0009,253424.9999,2
543975.0009,253474.9999,2
543975.0009,253524.9999,2
543975.0009,257774.9999,2
543975.0009,258124.9999,2
544025.0009,258824.9999,2
544025.0009,263574.9999,2
544125.0009,280324.9999,2
544225.0009,262874.9999,2
544275.0009,259424.9999,2
544275.0009,278774.9999,2
544325.0009,258624.9999,2
544325.0009,258674.9999,2
544325.0009,259424.9999,2
544325.0009,259524.9999,2
544325.0009,259574.9999,2
544325.0009,259674.9999,2
544325.0009,259724.9999,2
544325.0009,259874.9999,2
544325.0009,260724.9999,2
544325.0009,260824.9999,2
544325.0009,260924.9999,2
544325.0009,261124.9999,2
544325.0009,261474.9999,2
544375.0009,258474.9999,2
544375.0009,258924.9999,2
544375.0009,260324.9999,2
544375.0009,261574.9999,2
544375.0009,261774.9999,2
544375.0009,263424.9999,2
544375.0009,275974.9999,2
544425.0009,251574.9999,2
544425.0009,254324.9999,2
544425.0009,261674.9999,2
544475.0009,254474.9999,2
544475.0009,257924.9999,2
544475.0009,258074.9999,2
544475.0009,259274.9999,2
544525.0009,257874.9999,2
544575.0009,255224.9999,2
544575.0009,255324.9999,2
544575.0009,257774.9999,2
544575.0009,259124.9999,2
544575.0009,261774.9999,2
544575.0009,267174.9999,2
544625.0009,257624.9999,2
544625.0009,259024.9999,2
544625.0009,310724.9999,2
544675.0009,258074.9999,2
544675.0009,259024.9999,2
544775.0009,258874.9999,2
544775.0009,261424.9999,2
544775.0009,303024.9999,2
544775.0009,313874.9999,2
544825.0009,258274.9999,2
544825.0009,258374.9999,2
544825.0009,258824.9999,2
544825.0009,259574.9999,2
544875.0009,255724.9999,2
544875.0009,258074.9999,2
544875.0009,258324.9999,2
544875.0009,267174.9999,2
544925.0009,256024.9999,2
544925.0009,258674.9999,2
544925.0009,258724.9999,2
544925.0009,258874.9999,2
544925.0009,260824.9999,2
544975.0009,258574.9999,2
544975.0009,260574.9999,2
544975.0009,260624.9999,2
544975.0009,303374.9999,2
544975.0009,303424.9999,2
545025.0009,256274.9999,2
545025.0009,257824.9999,2
545025.0009,257874.9999,2
545025.0009,258524.9999,2
545025.0009,260674.9999,2
545075.0009,257574.9999,2
545075.0009,257774.9999,2
545075.0009,257974.9999,2
545075.0009,258424.9999,2
545075.0009,258474.9999,2
545075.0009,267424.9999,2
545075.0009,307974.9999,2
545075.0009,310624.9999,2
545075.0009,317924.9999,2
545125.0009,257474.9999,2
545125.0009,261024.9999,2
545175.0009,256724.9999,2
545175.0009,257224.9999,2
545175.0009,261024.9999,2
545175.0009,267974.9999,2
545175.0009,312574.9999,2
545225.0009,256824.9999,2
545225.0009,258374.9999,2
545225.0009,258774.9999,2
545225.0009,259424.9999,2
545225.0009,259824.9999,2
545225.0009,268074.9999,2
545225.0009,279274.9999,2
545225.0009,279324.9999,2
545225.0009,311624.9999,2
545225.0009,312224.9999,2
545275.0009,259824.9999,2
545325.0009,258074.9999,2
545325.0009,259624.9999,2
545325.0009,259724.9999,2
545325.0009,261724.9999,2
545375.0009,258024.9999,2
545375.0009,259224.9999,2
545425.0009,258524.9999,2
545425.0009,258874.9999,2
545475.0009,256974.9999,2
545475.0009,260724.9999,2
545475.0009,261724.9999,2
545475.0009,310474.9999,2
545525.0009,257774.9999,2
545525.0009,258274.9999,2
545525.0009,311024.9999,2
545575.0009,245974.9999,2
545575.0009,256974.9999,2
545575.0009,257574.9999,2
545575.0009,257924.9999,2
545575.0009,258674.9999,2
545575.0009,259874.9999,2
545625.0009,258274.9999,2
545625.0009,308874.9999,2
545675.0009,257774.9999,2
545675.0009,258074.9999,2
545675.0009,258124.9999,2
545675.0009,259974.9999,2
545725.0009,256974.9999,2
545725.0009,257374.9999,2
545725.0009,257824.9999,2
545725.0009,259624.9999,2
545725.0009,309574.9999,2
545775.0009,257374.9999,2
545775.0009,258274.9999,2
545775.0009,258774.9999,2
545775.0009,269024.9999,2
545825.0009,257024.9999,2
545825.0009,258274.9999,2
545825.0009,258324.9999,2
545825.0009,258374.9999,2
545825.0009,258424.9999,2
